area_land,largest_city,dimensions_lowest_elevation,population_income_rank,capital,demonym,dimensions_highest_elevation,government_legislature_lower_house,government_legislature_upper_house,government_us_senators,population_density,smallest_city,area_total,dimensions_width,motto,nickname,government_governor,population_rank,population_median_household_income,government_us_house,government_lieutenant_governor,area_rank,url,anthem,dimensions_length,unionized,population_total,population_density_rank,state,government_legislature,country,government_judiciary,territory,area_water
"261,232",Houston,0 ft (0 m),24th,Austin,Texan,"8,751 ft (2,667.4 m)",House of Representatives,Senate,John Cornyn (R)Ted Cruz (R),108/sq mi (40.6/km,Dallas–Fort Worth Metroplex,"268,596",773,Friendship,The Lone Star State,Greg Abbott,2nd,"$59,206",23 Republicans13 Democrats (list),Dan Patrick,2nd,https://en.wikipedia.org/wiki/Texas,"Texas, Our Texas",801,"December 29, 1845 (28th)","29,360,759",26th,Texas,Texas Legislature,United States,Supreme Court of Texas,Republic of Texas,"7,365"
