area_land,largest_city,dimensions_lowest_elevation,population_income_rank,capital,demonym,dimensions_highest_elevation,government_legislature_lower_house,government_legislature_upper_house,government_us_senators,population_density,smallest_city,area_total,dimensions_width,motto,nickname,government_governor,population_rank,population_median_household_income,government_us_house,government_lieutenant_governor,area_rank,url,anthem,dimensions_length,unionized,population_total,population_density_rank,state,government_legislature,country,government_judiciary,territory,area_water
"155,959 sq mi (403,932 km",Los Angeles,−279 ft (−85.0 m),9th,Sacramento,Californian,"14,505 ft (4,421.0 m)",State Assembly,State Senate,Dianne Feinstein (D) Alex Padilla (D),253.6/sq mi (97.9/km,Greater Los Angeles,"163,696 sq mi (423,970 km",250 mi (400 km),"""Eureka""[2]",Golden State[1],Gavin Newsom,1st,"$71,228 (2,018)",42 Democrats11 Republicans (list),Eleni Kounalakis,3rd,https://en.wikipedia.org/wiki/California,"I Love You, California","770 mi (1,240 km)","September 9, 1850 (31st)","39,368,078",11th,California,State Legislature,United States,Supreme Court of California,Mexican Cession,"7,737 sq mi (20,047 km"
