area_land,largest_city,dimensions_lowest_elevation,population_income_rank,capital,demonym,dimensions_highest_elevation,government_legislature_lower_house,government_legislature_upper_house,government_us_senators,population_density,smallest_city,area_total,dimensions_width,motto,nickname,government_governor,population_rank,population_median_household_income,government_us_house,government_lieutenant_governor,area_rank,url,anthem,dimensions_length,unionized,population_total,population_density_rank,state,government_legislature,country,government_judiciary,territory,area_water
"1,519 sq mi (3,933 km",Metro Atlanta,"10,617,423",Georgian,Atlanta,English,0 ft (0 m),Supreme Court of Georgia,House of Representatives,8 Republicans6 Democrats (list),18th,Brian Kemp,"57,906 sq mi (149,976 km",600 ft (180 m),"""Wisdom, Justice, Moderation""","Peach State, Empire State of the South",Geoff Duncan,165/sq mi (65.4/km,33rd,"59,425 sq mi (153,909 km2)",Georgia General Assembly,298 mi (480 km),https://en.wikipedia.org/wiki/Georgia_(U.S._state),Georgia on My Mind,230 mi (370 km),"January 2, 1788 (4th)",8th,"$56,183",Georgia_(U.S._state),State Senate,United States,Jon Ossoff,Province of Georgia,24th
