area_land,largest_city,dimensions_lowest_elevation,population_income_rank,capital,demonym,dimensions_highest_elevation,government_legislature_lower_house,government_legislature_upper_house,government_us_senators,population_density,smallest_city,area_total,dimensions_width,motto,nickname,government_governor,population_rank,population_median_household_income,government_us_house,government_lieutenant_governor,area_rank,url,anthem,dimensions_length,unionized,population_total,population_density_rank,state,government_legislature,country,government_judiciary,territory,area_water
"9,776 sq mi (25,314 km",Baltimore,0 ft (0 m),2nd,Annapolis,Marylander,"3,360 ft (1,024 m)",House of Delegates,Senate,Ben Cardin (D)  Chris Van Hollen (D),619/sq mi (238/km,Baltimore-Washington Metro Area,"12,407 sq mi (32,133 km",196 mi (315 km),"""Fatti maschii, parole femine""(English: ""Strong Deeds, Gentle Words"")[3]The Latin text encircling the seal: Scuto bonæ voluntatis tuæ coronasti nos (""With Favor Wilt Thou Compass Us as with a Shield"") Psalm 5:12[4]","""Old Line State"", ""Free State"", ""Little America"",[1] ""America in Miniature""[2]",Larry Hogan,19th,"$80,776 (2,017)",7 Democrats  1 Republican (list),Boyd Rutherford,42nd,https://en.wikipedia.org/wiki/Maryland,"Maryland, My Maryland",119 mi (192 km),"April 28, 1788 (7th)","6,045,680",5th,Maryland,General Assembly,United States,Maryland Court of Appeals,Province of Maryland,"2,633 sq mi (6,819 km"
