area_land,largest_city,dimensions_lowest_elevation,population_income_rank,capital,demonym,dimensions_highest_elevation,government_legislature_lower_house,government_legislature_upper_house,government_us_senators,population_density,smallest_city,area_total,dimensions_width,motto,nickname,government_governor,population_rank,population_median_household_income,government_us_house,government_lieutenant_governor,area_rank,url,anthem,dimensions_length,unionized,population_total,population_density_rank,state,government_legislature,country,government_judiciary,territory,area_water
"43,601 sq mi (112,927 km",New Orleans,−8 ft (−2.5 m),48th,Baton Rouge,Louisianian,535 ft (163 m),House of Representatives,State Senate,Bill Cassidy (R)John Kennedy (R),93.8/sq mi (34.6/km,Greater New Orleans,"52,069.13 sq mi (135,382 km",130 mi (231 km),"Union, Justice, Confidence",Bayou State • Creole State • Pelican State (official)Sportsman's Paradise • The Boot,John Bel Edwards,25th,"$49,973",4 Republicans2 Vacancies (list),Billy Nungesser,31st,https://en.wikipedia.org/wiki/Louisiana,Give Me Louisiana,379 mi (610 km),"April 30, 1812 (18th)","4,648,794",24th,Louisiana,State Legislature,United States,Louisiana Supreme Court,Territory of Orleans,"8,283 sq mi (21,455 km"
