area_land,largest_city,dimensions_lowest_elevation,population_income_rank,capital,demonym,dimensions_highest_elevation,government_legislature_lower_house,government_legislature_upper_house,government_us_senators,population_density,smallest_city,area_total,dimensions_width,motto,nickname,government_governor,population_rank,population_median_household_income,government_us_house,government_lieutenant_governor,area_rank,url,anthem,dimensions_length,unionized,population_total,population_density_rank,state,government_legislature,country,government_judiciary,territory,area_water
"4,849 sq mi (12,559 km",Bridgeport,0 ft (0 m),6th,Hartford,,"2,379 ft (725 m)",Connecticut House of Representatives,Connecticut Senate,Richard Blumenthal (D)Chris Murphy (D),739/sq mi (285/km,Greater New York,"5,567 sq mi (14,357 km",110 mi (177 km),Qui transtulit sustinet (Latin)He who transplanted still sustains[1],The Constitution State (official)The Nutmeg StateThe Provisions StateThe Land of Steady Habits,Ned Lamont,29th,"$76,106",5 Democrats (list),Susan Bysiewicz,48th,https://en.wikipedia.org/wiki/Connecticut,Yankee Doodle,70 mi (113 km),"January 9, 1788 (5th)","3,565,287",4th,Connecticut,Connecticut General Assembly,United States,Connecticut Supreme Court,Connecticut Colony,"698 sq mi (1,809 km"
