area_land,largest_city,dimensions_lowest_elevation,population_income_rank,capital,demonym,dimensions_highest_elevation,government_legislature_lower_house,government_legislature_upper_house,government_us_senators,population_density,smallest_city,area_total,dimensions_width,motto,nickname,government_governor,population_rank,population_median_household_income,government_us_house,government_lieutenant_governor,area_rank,url,anthem,dimensions_length,unionized,population_total,population_density_rank,state,government_legislature,country,government_judiciary,territory,area_water
310 mi (499 km),Des Moines metropolitan area,56.1/sq mi (21.7/km,UTC−06:00,Des Moines,UTC−05:00,31st,Iowa Supreme Court,House of Representatives,1: Ashley Hinson (R)2: Mariannette Miller-Meeks (R)3: Cindy Axne (D)4: Randy Feenstra (R) (list),26th,Kim Reynolds,26th,480 ft (146 m),Our liberties we prize and our rights we will maintain.,Hawkeye State[1],Adam Gregg,"$59,955",English,"56,272 sq mi (145,743.8 km2)",Iowa General Assembly,"1,100 ft (340 m)",https://en.wikipedia.org/wiki/Iowa,The Song of Iowa,"1,671 ft (509 m)","December 27, 1846 (29th)",36th,Iowan,Iowa,Senate,United States,Chuck Grassley,Iowa Territory,240 mi (322 km)
