area_land,largest_city,dimensions_lowest_elevation,population_income_rank,capital,demonym,dimensions_highest_elevation,government_legislature_lower_house,government_legislature_upper_house,government_us_senators,population_density,smallest_city,area_total,dimensions_width,motto,nickname,government_governor,population_rank,population_median_household_income,government_us_house,government_lieutenant_governor,area_rank,url,anthem,dimensions_length,unionized,population_total,population_density_rank,state,government_legislature,country,government_judiciary,territory,area_water
11th,Detroit,10th,"None (English,",Lansing,English 91.11%,"9,883,635",House of Representatives,Senate,Debbie Stabenow (D)  Gary Peters (D),"$54,909",Metro Detroit,"96,716 sq mi (250,493 km","1,979 ft (603 m)","Si quaeris peninsulam amoenam circumspice(English: ""If you seek a pleasant peninsula, look about you"")","""The Great Lake(s) State"",[1] ""The Wolverine State"", ""The Mitten State"", ""Water (Winter) Wonderland""",Gretchen Whitmer,17th,"Michigander, Michiganian, Yooper (for residents of the Upper Peninsula)",7 Democrats 7 Republicans (list),Garlin Gilchrist,386,https://en.wikipedia.org/wiki/Michigan,My Michigan,900 ft (270 m),"January 26, 1837 (26th)",174/sq mi (67.1/km,34th,Michigan,Michigan Legislature,United States,Michigan Supreme Court,Michigan Territory,456
