area_land,largest_city,dimensions_lowest_elevation,population_income_rank,capital,demonym,dimensions_highest_elevation,government_legislature_lower_house,government_legislature_upper_house,government_us_senators,population_density,smallest_city,area_total,dimensions_width,motto,nickname,government_governor,population_rank,population_median_household_income,government_us_house,government_lieutenant_governor,area_rank,url,anthem,dimensions_length,unionized,population_total,population_density_rank,state,government_legislature,country,government_judiciary,territory,area_water
"926 sq mi (2,398 km",Boise metropolitan area,"1,787,065",Idahoan,Boise,English,713 ft (217 m),Idaho Supreme Court,House of Representatives,1. Russ Fulcher (R) 2. Mike Simpson (R) (list),44th,Brad Little,"83,570 sq mi (216,400 km","5,000 ft (1,520 m)","Esto perpetua (Latin for ""Let it be perpetual"")",Gem State,Janice McGeachin,21.6/sq mi (8.33/km,41st,"83,569[1] sq mi (216,443 km2)",Legislature,479 mi (771 km),https://en.wikipedia.org/wiki/Idaho,Here We Have Idaho,305 mi (491 km),"July 3, 1890 (43rd)",39th,"$52,225",Idaho,Senate,United States,Mike Crapo,Oregon Territory,14th
